state_name,Day,people_fully_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations,total_vaccinations_per_hundred
Utah,2021-02-07,88190,2.75,400285,12
Utah,2021-02-08,104274,3.25,506629,15
Utah,2021-02-09,105704,3.3,510267,15
Utah,2021-02-10,105704,3.3,510267,15
Utah,2021-02-11,105704,3.3,510267,15
Utah,2021-02-12,105704,3.3,510267,15
Utah,2021-02-13,105704,3.3,510267,15
Utah,2021-02-14,105704,3.3,510267,15
Utah,2021-02-16,118086,3.68,532635,16
Utah,2021-02-17,118086,3.68,532635,16
Utah,2021-02-18,126080,3.93,551742,17
Utah,2021-02-19,136006,4.24,584648,18
Utah,2021-02-20,146105,4.56,610074,19
Utah,2021-02-21,146286,4.56,610580,19
Utah,2021-02-22,146464,4.57,610874,19
Utah,2021-02-23,146600,4.57,611048,19
Utah,2021-02-24,155000,4.83,629173,19
Utah,2021-02-25,168507,5.26,662012,20
Utah,2021-02-26,168912,5.27,662575,20
Utah,2021-02-27,177284,5.53,687876,21
Utah,2021-02-28,177863,5.55,688505,21
Utah,2021-03-01,177939,5.55,688506,21
Utah,2021-03-02,191035,5.96,722301,22
Utah,2021-03-03,196772,6.14,745913,23
Utah,2021-03-04,197103,6.15,746392,23
Utah,2021-03-05,206656,6.45,796749,24
Utah,2021-03-06,212046,6.61,832435,25
Utah,2021-03-07,212699,6.63,833167,25
Utah,2021-03-08,216903,6.77,833714,26
Utah,2021-03-09,236663,7.38,880032,27
Utah,2021-03-10,243839,7.61,903099,28
Utah,2021-03-11,244148,7.62,903758,28
Utah,2021-03-12,254461,7.94,945378,29
Utah,2021-03-13,261200,8.15,977728,30
Utah,2021-03-14,265873,8.29,1007495,31
Utah,2021-03-15,266179,8.3,1008582,31
Utah,2021-03-16,274333,8.56,1030630,32
Utah,2021-03-17,281144,8.77,1052347,32
Utah,2021-03-18,286393,8.93,1069752,33
Utah,2021-03-19,286744,8.94,1070231,33
Utah,2021-03-20,287217,8.96,1070976,33
Utah,2021-03-21,306280,9.55,1137351,35
Utah,2021-03-22,306453,9.56,1137511,35
Utah,2021-03-23,311028,9.7,1155841,36
Utah,2021-03-24,319752,9.97,1178663,36
Utah,2021-03-25,330233,10.3,1213732,37
Utah,2021-03-26,330542,10.31,1214131,37
Utah,2021-03-27,349599,10.9,1275570,39
Utah,2021-03-28,349967,10.92,1276128,39
Utah,2021-03-29,350096,10.92,1276193,39
Utah,2021-03-30,365762,11.41,1327257,41
Utah,2021-03-31,365896,11.41,1327487,41
Utah,2021-04-01,379843,11.85,1380946,43
Utah,2021-04-02,380048,11.85,1381245,43
Utah,2021-04-03,418324,13.05,1466038,45
Utah,2021-04-04,418702,13.06,1466600,45
Utah,2021-04-05,436033,13.6,1498784,46
Utah,2021-04-06,442327,13.8,1518590,47
Utah,2021-04-07,453779,14.15,1543590,48
Utah,2021-04-08,468812,14.62,1573343,49
Utah,2021-04-09,489175,15.26,1614798,50
Utah,2021-04-10,515323,16.07,1662200,51
Vermont,2021-01-15,4100,0.66,32470,5
Vermont,2021-01-19,6114,0.98,40581,6
Vermont,2021-01-20,6167,0.99,40814,6
Vermont,2021-01-21,6545,1.05,42835,6
Vermont,2021-01-22,7954,1.27,46447,7
Vermont,2021-01-23,8877,1.42,49426,7
Vermont,2021-01-24,9853,1.58,51872,8
Vermont,2021-01-25,10195,1.63,53624,8
Vermont,2021-01-26,10349,1.66,54416,8
Vermont,2021-01-27,10806,1.73,55377,8
Vermont,2021-01-28,12418,1.99,58871,9
Vermont,2021-01-29,14168,2.27,61737,9
Vermont,2021-01-30,15213,2.44,63777,10
Vermont,2021-01-31,16491,2.64,67180,10
Vermont,2021-02-01,18338,2.94,72428,11
Vermont,2021-02-02,18903,3.03,74021,11
Vermont,2021-02-03,19237,3.08,74718,11
Vermont,2021-02-04,20843,3.34,77198,12
Vermont,2021-02-05,22483,3.6,80054,12
Vermont,2021-02-06,24212,3.88,82992,13
Vermont,2021-02-07,26162,4.19,87180,13
Vermont,2021-02-08,27144,4.35,90328,14
Vermont,2021-02-09,28010,4.49,93037,14
Vermont,2021-02-10,28122,4.51,93862,15
Vermont,2021-02-11,29713,4.76,96908,15
Vermont,2021-02-12,31208,5.0,100036,16
Vermont,2021-02-13,32186,5.16,102716,16
Vermont,2021-02-14,33495,5.37,106787,17
Vermont,2021-02-16,36773,5.89,114986,18
Vermont,2021-02-17,36957,5.92,115964,18
Vermont,2021-02-18,38381,6.15,118184,18
Vermont,2021-02-19,40829,6.54,127619,20
Vermont,2021-02-20,43084,6.9,132112,21
Vermont,2021-02-21,45017,7.21,137144,21
Vermont,2021-02-22,45725,7.33,141436,22
Vermont,2021-02-23,46663,7.48,144085,23
Vermont,2021-02-24,46877,7.51,144970,23
Vermont,2021-02-25,48194,7.72,147828,23
Vermont,2021-02-26,49372,7.91,151538,24
Vermont,2021-02-27,51631,8.27,156929,25
Vermont,2021-02-28,54139,8.68,162558,26
Vermont,2021-03-01,56934,9.12,168050,26
Vermont,2021-03-02,58448,9.37,171557,27
Vermont,2021-03-03,58977,9.45,173179,27
Vermont,2021-03-04,59938,9.61,175767,28
Vermont,2021-03-05,60708,9.73,179580,28
Vermont,2021-03-06,61961,9.93,184327,29
Vermont,2021-03-07,64474,10.33,191529,30
Vermont,2021-03-08,67485,10.82,198741,31
Vermont,2021-03-09,69148,11.08,203900,32
Vermont,2021-03-10,69928,11.21,207110,33
Vermont,2021-03-11,71639,11.48,212062,33
Vermont,2021-03-12,73038,11.71,217495,34
Vermont,2021-03-13,77757,12.46,231610,37
Vermont,2021-03-14,77769,12.46,231610,37
Vermont,2021-03-15,80189,12.85,239136,38
Vermont,2021-03-16,82273,13.19,243777,39
Vermont,2021-03-17,84148,13.49,246663,39
Vermont,2021-03-18,86222,13.82,252439,40
Vermont,2021-03-19,88186,14.13,259165,41
Vermont,2021-03-20,90314,14.47,266120,42
Vermont,2021-03-21,93226,14.94,274187,43
Vermont,2021-03-22,94166,15.09,277420,44
Vermont,2021-03-23,96754,15.51,283052,45
Vermont,2021-03-24,98352,15.76,286384,45
Vermont,2021-03-25,99990,16.02,290680,46
Vermont,2021-03-26,102707,16.46,296682,47
Vermont,2021-03-27,105283,16.87,303242,48
Vermont,2021-03-28,108611,17.41,310003,49
Vermont,2021-03-29,111151,17.81,316145,50
Vermont,2021-03-30,114662,18.38,323388,51
Vermont,2021-03-31,117656,18.86,328451,52
Vermont,2021-04-01,119943,19.22,333676,53
Vermont,2021-04-02,124263,19.91,341568,54
Vermont,2021-04-03,133072,21.33,360030,57
Vermont,2021-04-04,133803,21.44,360745,57
Vermont,2021-04-05,138468,22.19,370232,59
Vermont,2021-04-06,141456,22.67,376259,60
Vermont,2021-04-07,142678,22.87,379673,60
Vermont,2021-04-08,145510,23.32,385034,61
Vermont,2021-04-09,151206,24.23,394597,63
Vermont,2021-04-10,158310,25.37,406472,65
Virgin Islands,2021-01-15,157,0.15,1631,1
Virgin Islands,2021-01-19,165,0.16,2135,2
Virgin Islands,2021-01-20,240,0.23,2418,2
Virgin Islands,2021-01-21,294,0.28,2744,2
Virgin Islands,2021-01-22,367,0.35,3070,2
Virgin Islands,2021-01-23,409,0.39,3355,3
Virgin Islands,2021-01-24,409,0.39,3378,3
Virgin Islands,2021-01-25,415,0.4,3399,3
Virgin Islands,2021-01-26,496,0.47,3747,3
Virgin Islands,2021-01-27,636,0.61,4174,3
Virgin Islands,2021-01-28,719,0.69,4620,4
Virgin Islands,2021-01-29,889,0.85,5256,5
Virgin Islands,2021-01-30,1069,1.02,5967,5
Virgin Islands,2021-01-31,1088,1.04,6008,5
Virgin Islands,2021-02-01,1090,1.04,6116,5
Virgin Islands,2021-02-02,1262,1.21,6709,6
Virgin Islands,2021-02-03,1481,1.41,7387,7
Virgin Islands,2021-02-04,1975,1.89,8212,7
Virgin Islands,2021-02-05,2211,2.11,8884,8
Virgin Islands,2021-02-06,2505,2.39,9466,9
Virgin Islands,2021-02-07,2505,2.39,9477,9
Virgin Islands,2021-02-08,2515,2.4,9529,9
Virgin Islands,2021-02-09,2751,2.63,10064,9
Virgin Islands,2021-02-10,2956,2.82,10718,10
Virgin Islands,2021-02-11,3129,2.99,11168,10
Virgin Islands,2021-02-12,3287,3.14,11691,11
Virgin Islands,2021-02-13,3533,3.38,12182,11
Virgin Islands,2021-02-14,3558,3.4,12288,11
Virgin Islands,2021-02-16,3612,3.45,12418,11
Virgin Islands,2021-02-17,3860,3.69,13162,12
Virgin Islands,2021-02-18,4175,3.99,13648,13
Virgin Islands,2021-02-19,4452,4.25,14851,14
Virgin Islands,2021-02-20,4785,4.57,15826,15
Virgin Islands,2021-02-21,4879,4.66,16123,15
Virgin Islands,2021-02-22,4881,4.66,16187,15
Virgin Islands,2021-02-23,5158,4.93,16893,16
Virgin Islands,2021-02-24,5442,5.2,17447,16
Virgin Islands,2021-02-25,5595,5.34,17778,16
Virgin Islands,2021-02-26,5978,5.71,18684,17
Virgin Islands,2021-02-27,6278,6.0,19118,18
Virgin Islands,2021-02-28,6338,6.05,19369,18
Virgin Islands,2021-03-01,6436,6.15,19470,18
Virgin Islands,2021-03-02,6557,6.26,19736,18
Virgin Islands,2021-03-03,6754,6.45,20149,19
Virgin Islands,2021-03-04,7086,6.77,21615,20
Virgin Islands,2021-03-05,7359,7.03,22365,21
Virgin Islands,2021-03-06,7514,7.18,23014,21
Virgin Islands,2021-03-07,7522,7.19,23033,22
Virgin Islands,2021-03-08,7544,7.21,23053,22
Virgin Islands,2021-03-09,7665,7.32,23752,22
Virgin Islands,2021-03-10,7896,7.54,24615,23
Virgin Islands,2021-03-11,8102,7.74,25361,24
Virgin Islands,2021-03-12,8320,7.95,26202,25
Virgin Islands,2021-03-13,8559,8.18,27189,25
Virgin Islands,2021-03-14,8559,8.18,27210,25
Virgin Islands,2021-03-15,8608,8.22,27261,26
Virgin Islands,2021-03-16,8763,8.37,28115,26
Virgin Islands,2021-03-17,9133,8.72,29233,27
Virgin Islands,2021-03-18,9461,9.04,30128,28
Virgin Islands,2021-03-19,9889,9.45,31142,29
Virgin Islands,2021-03-20,10217,9.76,32072,30
Virgin Islands,2021-03-21,10285,9.83,32170,30
Virgin Islands,2021-03-22,10288,9.83,32191,30
Virgin Islands,2021-03-23,10706,10.23,33239,31
Virgin Islands,2021-03-24,11235,10.73,34472,32
Virgin Islands,2021-03-25,11729,11.2,35728,34
Virgin Islands,2021-03-26,12225,11.68,36668,35
Virgin Islands,2021-03-27,12769,12.2,37770,36
Virgin Islands,2021-03-28,12906,12.33,38221,36
Virgin Islands,2021-03-29,12933,12.35,38261,36
Virgin Islands,2021-03-30,13575,12.97,39516,37
Virgin Islands,2021-03-31,14389,13.75,40979,39
Virgin Islands,2021-04-01,15088,14.41,42298,40
Virgin Islands,2021-04-02,15704,15.0,43323,41
Virgin Islands,2021-04-03,16067,15.35,43825,41
Virgin Islands,2021-04-04,16072,15.35,43826,41
Virgin Islands,2021-04-05,16073,15.35,43826,41
Virgin Islands,2021-04-06,16736,15.99,44979,42
Virgin Islands,2021-04-07,17586,16.8,46399,44
Virgin Islands,2021-04-08,18609,17.78,48176,46
Virgin Islands,2021-04-09,19216,18.36,49329,47
Virgin Islands,2021-04-10,19750,18.87,50238,47
Virginia,2021-01-15,28164,0.33,244234,2
Virginia,2021-01-19,35239,0.41,326894,3
Virginia,2021-01-20,37679,0.44,343366,4
Virginia,2021-01-21,40340,0.47,362092,4
Virginia,2021-01-22,46004,0.54,401448,4
Virginia,2021-01-23,49007,0.57,429297,5
Virginia,2021-01-24,51170,0.6,451668,5
Virginia,2021-01-25,59852,0.7,482973,5
Virginia,2021-01-26,72628,0.85,594828,6
Virginia,2021-01-27,79443,0.93,629019,7
Virginia,2021-01-28,89645,1.05,668401,7
Virginia,2021-01-29,99790,1.17,724768,8
Virginia,2021-01-30,110877,1.3,785920,9
Virginia,2021-01-31,118612,1.39,833221,9
Virginia,2021-02-01,125933,1.48,870820,10
Virginia,2021-02-02,132292,1.55,901213,10
Virginia,2021-02-03,138321,1.62,922940,10
Virginia,2021-02-04,146937,1.72,949066,11
Virginia,2021-02-05,159239,1.87,993848,11
Virginia,2021-02-06,180751,2.12,1052577,12
Virginia,2021-02-07,198115,2.32,1103370,12
Virginia,2021-02-08,209104,2.45,1135639,13
Virginia,2021-02-09,219823,2.58,1161590,13
Virginia,2021-02-10,231608,2.71,1187340,13
Virginia,2021-02-11,247784,2.9,1223199,14
Virginia,2021-02-12,273106,3.2,1274838,14
Virginia,2021-02-13,306484,3.59,1330305,15
Virginia,2021-02-14,320109,3.75,1355231,15
Virginia,2021-02-16,354097,4.15,1431501,16
Virginia,2021-02-17,368764,4.32,1460103,17
Virginia,2021-02-18,396059,4.64,1503786,17
Virginia,2021-02-19,459751,5.39,1645485,19
Virginia,2021-02-20,477252,5.59,1671217,19
Virginia,2021-02-21,501118,5.87,1705294,19
Virginia,2021-02-22,524556,6.15,1735451,20
Virginia,2021-02-23,540768,6.34,1765927,20
Virginia,2021-02-24,562296,6.59,1803505,21
Virginia,2021-02-25,590745,6.92,1848774,21
Virginia,2021-02-26,636415,7.46,1922788,22
Virginia,2021-02-27,668076,7.83,2002734,23
Virginia,2021-02-28,721028,8.45,2086194,24
Virginia,2021-03-01,741128,8.68,2136926,25
Virginia,2021-03-02,752851,8.82,2171427,25
Virginia,2021-03-03,773361,9.06,2220648,26
Virginia,2021-03-04,798930,9.36,2284452,26
Virginia,2021-03-05,823381,9.65,2342449,27
Virginia,2021-03-06,844476,9.89,2392680,28
Virginia,2021-03-07,863819,10.12,2445932,28
Virginia,2021-03-08,889474,10.42,2486429,29
Virginia,2021-03-09,917398,10.75,2553714,29
Virginia,2021-03-10,949845,11.13,2616782,30
Virginia,2021-03-11,985449,11.55,2685399,31
Virginia,2021-03-12,1016300,11.91,2753938,32
Virginia,2021-03-13,1047507,12.27,2827745,33
Virginia,2021-03-14,1066807,12.5,2892286,33
Virginia,2021-03-15,1088037,12.75,2951945,34
Virginia,2021-03-16,1103311,12.93,2987320,35
Virginia,2021-03-17,1116040,13.08,3027633,35
Virginia,2021-03-18,1135711,13.31,3091883,36
Virginia,2021-03-19,1159848,13.59,3165336,37
Virginia,2021-03-20,1178348,13.81,3243652,38
Virginia,2021-03-21,1201899,14.08,3309153,38
Virginia,2021-03-22,1223887,14.34,3360330,39
Virginia,2021-03-23,1233239,14.45,3389780,39
Virginia,2021-03-24,1258941,14.75,3469776,40
Virginia,2021-03-25,1277347,14.97,3529449,41
Virginia,2021-03-26,1308060,15.32,3615169,42
Virginia,2021-03-27,1324177,15.51,3668360,42
Virginia,2021-03-28,1359316,15.93,3778349,44
Virginia,2021-03-29,1386835,16.25,3867013,45
Virginia,2021-03-30,1428643,16.74,3977862,46
Virginia,2021-03-31,1457374,17.07,4056991,47
Virginia,2021-04-01,1490091,17.46,4140842,48
Virginia,2021-04-02,1533764,17.97,4252753,49
Virginia,2021-04-03,1587126,18.59,4375147,51
Virginia,2021-04-04,1641022,19.23,4485753,52
Virginia,2021-04-05,1666877,19.53,4538309,53
Virginia,2021-04-06,1693897,19.85,4591413,53
Virginia,2021-04-07,1730115,20.27,4666333,54
Virginia,2021-04-08,1769743,20.73,4744344,55
Virginia,2021-04-09,1816153,21.28,4849229,56
Virginia,2021-04-10,1874243,21.96,4960277,58
Washington,2021-01-12,17689,0.23,195567,2
Washington,2021-01-13,22625,0.3,208238,2
Washington,2021-01-15,31581,0.41,242606,3
Washington,2021-01-19,45237,0.59,321200,4
Washington,2021-01-20,49731,0.65,346765,4
Washington,2021-01-21,55902,0.73,373423,4
Washington,2021-01-22,62152,0.82,403135,5
Washington,2021-01-23,67127,0.88,436997,5
Washington,2021-01-24,68486,0.9,449385,5
Washington,2021-01-25,73738,0.97,488785,6
Washington,2021-01-26,76144,1.0,507610,6
Washington,2021-01-27,81786,1.07,534445,7
Washington,2021-01-28,91733,1.2,571135,7
Washington,2021-01-29,99955,1.31,607071,7
Washington,2021-01-30,108221,1.42,643951,8
Washington,2021-01-31,117398,1.54,684344,8
Washington,2021-02-01,126672,1.66,720603,9
Washington,2021-02-02,130908,1.72,741769,9
Washington,2021-02-03,137930,1.81,765954,10
Washington,2021-02-04,147498,1.94,797358,10
Washington,2021-02-05,157317,2.07,827944,10
Washington,2021-02-06,170990,2.25,867773,11
Washington,2021-02-07,183657,2.41,905118,11
Washington,2021-02-08,193678,2.54,937926,12
Washington,2021-02-09,198379,2.61,951204,12
Washington,2021-02-10,215824,2.83,1008946,13
Washington,2021-02-11,229588,3.01,1040044,13
Washington,2021-02-12,247481,3.25,1080510,14
Washington,2021-02-13,263257,3.46,1121779,14
Washington,2021-02-14,281718,3.7,1166471,15
Washington,2021-02-16,296840,3.9,1201284,15
Washington,2021-02-17,312815,4.11,1225920,16
Washington,2021-02-18,327192,4.3,1255764,16
Washington,2021-02-19,364470,4.79,1362197,17
Washington,2021-02-20,389841,5.12,1407229,18
Washington,2021-02-21,411387,5.4,1444507,18
Washington,2021-02-22,436421,5.73,1479352,19
Washington,2021-02-23,445098,5.85,1493572,19
Washington,2021-02-24,457134,6.0,1514416,19
Washington,2021-02-25,486623,6.39,1562425,20
Washington,2021-02-26,515850,6.77,1609190,21
Washington,2021-02-27,549135,7.21,1666839,21
Washington,2021-02-28,582467,7.65,1729208,22
Washington,2021-03-01,621171,8.16,1800030,23
Washington,2021-03-02,642362,8.44,1841160,24
Washington,2021-03-03,664542,8.73,1888198,24
Washington,2021-03-04,686099,9.01,1942877,25
Washington,2021-03-05,711273,9.34,2001032,26
Washington,2021-03-06,736314,9.67,2071467,27
Washington,2021-03-07,762728,10.02,2143916,28
Washington,2021-03-08,788319,10.35,2213284,29
Washington,2021-03-09,804325,10.56,2255182,29
Washington,2021-03-10,819624,10.76,2303420,30
Washington,2021-03-11,854645,11.22,2381471,31
Washington,2021-03-12,878520,11.54,2441777,32
Washington,2021-03-13,901869,11.84,2501778,32
Washington,2021-03-14,926711,12.17,2562529,33
Washington,2021-03-15,954856,12.54,2626048,34
Washington,2021-03-16,975197,12.81,2665688,35
Washington,2021-03-17,988886,12.99,2705839,35
Washington,2021-03-18,1013904,13.31,2763105,36
Washington,2021-03-19,1038120,13.63,2823446,37
Washington,2021-03-20,1063781,13.97,2889480,37
Washington,2021-03-21,1093139,14.36,2972560,39
Washington,2021-03-22,1114184,14.63,3045597,40
Washington,2021-03-23,1125114,14.78,3068976,40
Washington,2021-03-24,1139184,14.96,3108315,40
Washington,2021-03-25,1165721,15.31,3170650,41
Washington,2021-03-26,1199067,15.75,3251437,42
Washington,2021-03-27,1235085,16.22,3330877,43
Washington,2021-03-28,1279534,16.8,3419568,44
Washington,2021-03-29,1318086,17.31,3501641,45
Washington,2021-03-30,1337435,17.56,3537203,46
Washington,2021-03-31,1365670,17.93,3586736,47
Washington,2021-04-01,1403264,18.43,3659886,48
Washington,2021-04-02,1443400,18.95,3745391,49
Washington,2021-04-03,1484150,19.49,3834378,50
Washington,2021-04-04,1529457,20.09,3928519,51
Washington,2021-04-05,1575763,20.69,4015071,52
Washington,2021-04-06,1586873,20.84,4041494,53
Washington,2021-04-07,1613539,21.19,4096497,53
Washington,2021-04-08,1649313,21.66,4169906,54
Washington,2021-04-09,1688076,22.17,4256546,55
Washington,2021-04-10,1737090,22.81,4343950,57
West Virginia,2021-01-15,21162,1.18,134207,7
West Virginia,2021-01-19,23723,1.32,152657,8
West Virginia,2021-01-20,25681,1.43,158621,8
West Virginia,2021-01-21,31587,1.76,167548,9
West Virginia,2021-01-22,35390,1.97,180762,10
West Virginia,2021-01-23,37979,2.12,194844,10
West Virginia,2021-01-24,39071,2.18,202883,11
West Virginia,2021-01-25,39453,2.2,203992,11
West Virginia,2021-01-26,42821,2.39,210492,11
West Virginia,2021-01-27,45244,2.52,214926,11
West Virginia,2021-01-28,50843,2.84,224604,12
West Virginia,2021-01-29,58113,3.24,239963,13
West Virginia,2021-01-30,65165,3.64,256401,14
West Virginia,2021-01-31,67183,3.75,259774,14
West Virginia,2021-02-01,67363,3.76,260325,14
West Virginia,2021-02-02,69893,3.9,264205,14
West Virginia,2021-02-03,72456,4.04,268065,14
West Virginia,2021-02-04,78405,4.37,276753,15
West Virginia,2021-02-05,87679,4.89,291819,16
West Virginia,2021-02-06,100159,5.59,314870,17
West Virginia,2021-02-07,104023,5.8,322046,17
West Virginia,2021-02-08,104711,5.84,323387,18
West Virginia,2021-02-09,107679,6.01,327414,18
West Virginia,2021-02-10,110332,6.16,332577,18
West Virginia,2021-02-11,114445,6.39,340780,19
West Virginia,2021-02-12,120819,6.74,351427,19
West Virginia,2021-02-13,133868,7.47,376113,20
West Virginia,2021-02-14,138882,7.75,386583,21
West Virginia,2021-02-16,142817,7.97,393643,21
West Virginia,2021-02-17,144370,8.06,396009,22
West Virginia,2021-02-18,148742,8.3,403532,22
West Virginia,2021-02-19,161329,9.0,440614,24
West Virginia,2021-02-20,169795,9.47,458087,25
West Virginia,2021-02-21,173068,9.66,463513,25
West Virginia,2021-02-22,170138,9.49,465593,25
West Virginia,2021-02-23,172420,9.62,470643,26
West Virginia,2021-02-24,174540,9.74,474477,26
West Virginia,2021-02-25,180993,10.1,485535,27
West Virginia,2021-02-26,189352,10.57,501913,28
West Virginia,2021-02-27,201077,11.22,526059,29
West Virginia,2021-02-28,205102,11.44,532295,29
West Virginia,2021-03-01,206179,11.5,534053,29
West Virginia,2021-03-02,207129,11.56,536534,29
West Virginia,2021-03-03,209451,11.69,541453,30
West Virginia,2021-03-04,213203,11.9,553449,30
West Virginia,2021-03-05,219837,12.27,574473,32
West Virginia,2021-03-06,226593,12.64,594118,33
West Virginia,2021-03-07,229046,12.78,601440,33
West Virginia,2021-03-08,230156,12.84,602407,33
West Virginia,2021-03-09,231295,12.91,606345,33
West Virginia,2021-03-10,232746,12.99,611113,34
West Virginia,2021-03-11,238717,13.32,626149,34
West Virginia,2021-03-12,246830,13.77,651835,36
West Virginia,2021-03-13,258175,14.41,679347,37
West Virginia,2021-03-14,259988,14.51,684336,38
West Virginia,2021-03-15,261032,14.57,686081,38
West Virginia,2021-03-16,262477,14.65,689649,38
West Virginia,2021-03-17,263392,14.7,695358,38
West Virginia,2021-03-18,268847,15.0,709770,39
West Virginia,2021-03-19,276506,15.43,732433,40
West Virginia,2021-03-20,284107,15.85,756418,42
West Virginia,2021-03-21,285846,15.95,763619,42
West Virginia,2021-03-22,286517,15.99,764903,42
West Virginia,2021-03-23,288979,16.12,769358,42
West Virginia,2021-03-24,292335,16.31,777941,43
West Virginia,2021-03-25,300747,16.78,793552,44
West Virginia,2021-03-26,314994,17.58,819288,45
West Virginia,2021-03-27,327909,18.3,846624,47
