Entity,Code,Day,people_fully_vaccinated
Indian Health Svc,,2021-02-10,77250
Indian Health Svc,,2021-02-11,83614
Indian Health Svc,,2021-02-12,90005
Indian Health Svc,,2021-02-13,95032
Indian Health Svc,,2021-02-14,99411
Indian Health Svc,,2021-02-16,100756
Indian Health Svc,,2021-02-17,102592
Indian Health Svc,,2021-02-18,106026
Indian Health Svc,,2021-02-19,108364
Indian Health Svc,,2021-02-20,110670
Indian Health Svc,,2021-02-21,115147
Indian Health Svc,,2021-02-22,121574
Indian Health Svc,,2021-02-23,126117
Indian Health Svc,,2021-02-24,131359
Indian Health Svc,,2021-02-25,139832
Indian Health Svc,,2021-02-26,152234
Indian Health Svc,,2021-02-27,161105
Indian Health Svc,,2021-02-28,167073
Indian Health Svc,,2021-03-01,174607
Indian Health Svc,,2021-03-02,179169
Indian Health Svc,,2021-03-03,184195
Indian Health Svc,,2021-03-04,190131
Indian Health Svc,,2021-03-05,198047
Indian Health Svc,,2021-03-06,209045
Indian Health Svc,,2021-03-07,214322
Indian Health Svc,,2021-03-08,220205
Indian Health Svc,,2021-03-09,221461
Indian Health Svc,,2021-03-10,229137
Indian Health Svc,,2021-03-11,234678
Indian Health Svc,,2021-03-12,243445
Indian Health Svc,,2021-03-13,252406
Indian Health Svc,,2021-03-14,259196
Indian Health Svc,,2021-03-15,264643
Indian Health Svc,,2021-03-16,270509
Indian Health Svc,,2021-03-17,275418
Indian Health Svc,,2021-03-18,282539
Indian Health Svc,,2021-03-19,288947
Indian Health Svc,,2021-03-20,293900
Indian Health Svc,,2021-03-21,303309
Indian Health Svc,,2021-03-22,310490
Indian Health Svc,,2021-03-23,311687
Indian Health Svc,,2021-03-24,318658
Indian Health Svc,,2021-03-25,323370
Indian Health Svc,,2021-03-26,331810
Indian Health Svc,,2021-03-27,340016
Indian Health Svc,,2021-03-28,351992
Indian Health Svc,,2021-03-29,354700
Indian Health Svc,,2021-03-30,355817
Indian Health Svc,,2021-03-31,362684
Indian Health Svc,,2021-04-01,372297
Indian Health Svc,,2021-04-02,380680
Indian Health Svc,,2021-04-03,388644
Indian Health Svc,,2021-04-04,399736
Indian Health Svc,,2021-04-05,400944
Indian Health Svc,,2021-04-06,402687
Indian Health Svc,,2021-04-07,409451
Indian Health Svc,,2021-04-08,416648
Indian Health Svc,,2021-04-09,425772
Indian Health Svc,,2021-04-10,436042
Indiana,,2021-01-12,23546
Indiana,,2021-01-13,32040
Indiana,,2021-01-15,37683
Indiana,,2021-01-19,50862
Indiana,,2021-01-20,58616
Indiana,,2021-01-21,66801
Indiana,,2021-01-22,73986
Indiana,,2021-01-23,77985
Indiana,,2021-01-24,77985
Indiana,,2021-01-25,83554
Indiana,,2021-01-26,84719
Indiana,,2021-01-27,91255
Indiana,,2021-01-28,97614
Indiana,,2021-01-29,105208
Indiana,,2021-01-30,111233
Indiana,,2021-01-31,111233
Indiana,,2021-02-01,111233
Indiana,,2021-02-02,112864
Indiana,,2021-02-03,120352
Indiana,,2021-02-04,129626
Indiana,,2021-02-05,142405
Indiana,,2021-02-06,156083
Indiana,,2021-02-07,156083
Indiana,,2021-02-08,156083
Indiana,,2021-02-09,161879
Indiana,,2021-02-10,177231
Indiana,,2021-02-11,194281
Indiana,,2021-02-12,213259
Indiana,,2021-02-13,267774
Indiana,,2021-02-14,287278
Indiana,,2021-02-16,303183
Indiana,,2021-02-17,313895
Indiana,,2021-02-18,320425
Indiana,,2021-02-19,350440
Indiana,,2021-02-20,372868
Indiana,,2021-02-21,393133
Indiana,,2021-02-22,406193
Indiana,,2021-02-23,409185
Indiana,,2021-02-24,442984
Indiana,,2021-02-25,497603
Indiana,,2021-02-26,523102
Indiana,,2021-02-27,547718
Indiana,,2021-02-28,568523
Indiana,,2021-03-01,582218
Indiana,,2021-03-02,586294
Indiana,,2021-03-03,604583
Indiana,,2021-03-04,626952
Indiana,,2021-03-05,652106
Indiana,,2021-03-06,676716
Indiana,,2021-03-07,696962
Indiana,,2021-03-08,716718
Indiana,,2021-03-09,724015
Indiana,,2021-03-10,745011
Indiana,,2021-03-11,765301
Indiana,,2021-03-12,792015
Indiana,,2021-03-13,837244
Indiana,,2021-03-14,837398
Indiana,,2021-03-15,854647
Indiana,,2021-03-16,859950
Indiana,,2021-03-17,875577
Indiana,,2021-03-18,893151
Indiana,,2021-03-19,913463
Indiana,,2021-03-20,937926
Indiana,,2021-03-21,956783
Indiana,,2021-03-22,969665
Indiana,,2021-03-23,974543
Indiana,,2021-03-24,989857
Indiana,,2021-03-25,1011271
Indiana,,2021-03-26,1036624
Indiana,,2021-03-27,1060159
Indiana,,2021-03-28,1082231
Indiana,,2021-03-29,1098306
Indiana,,2021-03-30,1103261
Indiana,,2021-03-31,1123914
Indiana,,2021-04-01,1147247
Indiana,,2021-04-02,1174624
Indiana,,2021-04-03,1208285
Indiana,,2021-04-04,1233438
Indiana,,2021-04-05,1250217
Indiana,,2021-04-06,1252763
Indiana,,2021-04-07,1272876
Indiana,,2021-04-08,1298097
Indiana,,2021-04-09,1326151
Indiana,,2021-04-10,1356734
Iowa,,2021-01-12,6099
Iowa,,2021-01-13,9603
Iowa,,2021-01-15,10742
Iowa,,2021-01-19,12629
Iowa,,2021-01-20,13995
Iowa,,2021-01-21,16860
Iowa,,2021-01-22,22429
Iowa,,2021-01-23,26426
Iowa,,2021-01-24,30949
Iowa,,2021-01-25,32149
Iowa,,2021-01-26,32547
Iowa,,2021-01-27,36067
Iowa,,2021-01-28,40477
Iowa,,2021-01-29,46785
Iowa,,2021-01-30,52324
Iowa,,2021-01-31,58367
Iowa,,2021-02-01,60259
Iowa,,2021-02-02,61085
Iowa,,2021-02-03,64234
Iowa,,2021-02-04,69401
Iowa,,2021-02-05,74252
Iowa,,2021-02-06,80640
Iowa,,2021-02-07,87373
Iowa,,2021-02-08,89506
Iowa,,2021-02-09,90525
Iowa,,2021-02-10,95650
Iowa,,2021-02-11,99986
Iowa,,2021-02-12,104622
Iowa,,2021-02-13,109660
Iowa,,2021-02-14,115407
Iowa,,2021-02-16,119865
Iowa,,2021-02-17,122291
Iowa,,2021-02-18,124111
Iowa,,2021-02-19,134995
Iowa,,2021-02-20,141104
Iowa,,2021-02-21,147615
Iowa,,2021-02-22,152158
Iowa,,2021-02-23,153335
Iowa,,2021-02-24,155321
Iowa,,2021-02-25,157985
Iowa,,2021-02-26,163243
Iowa,,2021-02-27,169214
Iowa,,2021-02-28,178637
Iowa,,2021-03-01,188168
Iowa,,2021-03-02,190215
Iowa,,2021-03-03,196691
Iowa,,2021-03-04,206008
Iowa,,2021-03-05,219494
Iowa,,2021-03-06,253261
Iowa,,2021-03-07,274405
Iowa,,2021-03-08,304688
Iowa,,2021-03-09,313434
Iowa,,2021-03-10,323127
Iowa,,2021-03-11,339509
Iowa,,2021-03-12,359687
Iowa,,2021-03-13,407675
Iowa,,2021-03-14,407760
Iowa,,2021-03-15,423373
Iowa,,2021-03-16,428963
Iowa,,2021-03-17,429403
Iowa,,2021-03-18,441682
Iowa,,2021-03-19,464445
Iowa,,2021-03-20,485885
Iowa,,2021-03-21,503391
Iowa,,2021-03-22,513482
Iowa,,2021-03-23,517307
Iowa,,2021-03-24,523340
Iowa,,2021-03-25,530038
Iowa,,2021-03-26,544454
Iowa,,2021-03-27,562423
Iowa,,2021-03-28,585741
Iowa,,2021-03-29,598935
Iowa,,2021-03-30,603095
Iowa,,2021-03-31,610099
Iowa,,2021-04-01,621545
Iowa,,2021-04-02,636810
Iowa,,2021-04-03,672306
Iowa,,2021-04-04,672920
Iowa,,2021-04-05,683527
Iowa,,2021-04-06,686954
Iowa,,2021-04-07,695437
Iowa,,2021-04-08,712554
Iowa,,2021-04-09,732901
Iowa,,2021-04-10,755255
Kansas,,2021-01-12,9577
Kansas,,2021-01-13,12470
Kansas,,2021-01-15,13496
Kansas,,2021-01-19,15602
Kansas,,2021-01-20,16013
Kansas,,2021-01-21,17430
Kansas,,2021-01-22,19325
Kansas,,2021-01-23,20883
Kansas,,2021-01-24,22610
Kansas,,2021-01-25,23635
Kansas,,2021-01-26,25349
Kansas,,2021-01-27,26457
Kansas,,2021-01-28,31429
Kansas,,2021-01-29,31482
Kansas,,2021-01-30,36738
Kansas,,2021-01-31,39753
Kansas,,2021-02-01,42297
Kansas,,2021-02-02,44420
Kansas,,2021-02-03,47394
Kansas,,2021-02-04,51322
Kansas,,2021-02-05,54834
Kansas,,2021-02-06,60203
Kansas,,2021-02-07,65559
Kansas,,2021-02-08,68565
Kansas,,2021-02-09,70115
Kansas,,2021-02-10,76561
Kansas,,2021-02-11,81948
Kansas,,2021-02-12,86597
Kansas,,2021-02-13,91577
Kansas,,2021-02-14,99392
Kansas,,2021-02-16,102601
Kansas,,2021-02-17,106249
Kansas,,2021-02-18,112651
Kansas,,2021-02-19,128614
Kansas,,2021-02-20,138765
Kansas,,2021-02-21,148378
Kansas,,2021-02-22,163500
Kansas,,2021-02-23,164873
Kansas,,2021-02-24,171637
Kansas,,2021-02-25,177877
Kansas,,2021-02-26,185731
Kansas,,2021-02-27,197648
Kansas,,2021-02-28,209331
Kansas,,2021-03-01,212327
Kansas,,2021-03-02,216606
Kansas,,2021-03-03,222809
Kansas,,2021-03-04,229206
Kansas,,2021-03-05,237853
Kansas,,2021-03-06,246974
Kansas,,2021-03-07,257534
Kansas,,2021-03-08,261951
Kansas,,2021-03-09,265215
Kansas,,2021-03-10,273211
Kansas,,2021-03-11,284796
Kansas,,2021-03-12,303570
Kansas,,2021-03-13,306140
Kansas,,2021-03-14,323386
Kansas,,2021-03-15,329299
Kansas,,2021-03-16,334212
Kansas,,2021-03-17,339940
Kansas,,2021-03-18,348321
Kansas,,2021-03-19,361435
Kansas,,2021-03-20,373957
Kansas,,2021-03-21,388360
Kansas,,2021-03-22,393220
Kansas,,2021-03-23,397845
Kansas,,2021-03-24,410299
Kansas,,2021-03-25,420310
Kansas,,2021-03-26,431585
Kansas,,2021-03-27,452500
Kansas,,2021-03-28,471050
Kansas,,2021-03-29,477019
Kansas,,2021-03-30,481373
Kansas,,2021-03-31,491016
Kansas,,2021-04-01,499609
Kansas,,2021-04-02,519347
Kansas,,2021-04-03,535254
Kansas,,2021-04-04,554497
Kansas,,2021-04-05,559886
Kansas,,2021-04-06,562450
Kansas,,2021-04-07,577725
Kansas,,2021-04-08,593710
Kansas,,2021-04-09,609953
Kansas,,2021-04-10,634261
Kentucky,,2021-01-12,6335
Kentucky,,2021-01-13,7725
Kentucky,,2021-01-15,10672
Kentucky,,2021-01-19,12911
Kentucky,,2021-01-20,13829
Kentucky,,2021-01-21,15699
Kentucky,,2021-01-22,22568
Kentucky,,2021-01-23,25566
Kentucky,,2021-01-24,29346
Kentucky,,2021-01-25,30010
Kentucky,,2021-01-26,30633
Kentucky,,2021-01-27,36054
Kentucky,,2021-01-28,43142
Kentucky,,2021-01-29,52251
Kentucky,,2021-01-30,59367
Kentucky,,2021-01-31,64890
Kentucky,,2021-02-01,66077
Kentucky,,2021-02-02,66852
Kentucky,,2021-02-03,73264
Kentucky,,2021-02-04,81502
Kentucky,,2021-02-05,93651
Kentucky,,2021-02-06,108050
Kentucky,,2021-02-07,122785
Kentucky,,2021-02-08,127793
Kentucky,,2021-02-09,129862
Kentucky,,2021-02-10,139605
Kentucky,,2021-02-11,151297
Kentucky,,2021-02-12,165324
Kentucky,,2021-02-13,172518
Kentucky,,2021-02-14,187643
Kentucky,,2021-02-16,198180
Kentucky,,2021-02-17,202064
Kentucky,,2021-02-18,205575
Kentucky,,2021-02-19,228157
Kentucky,,2021-02-20,236951
Kentucky,,2021-02-21,253857
Kentucky,,2021-02-22,267789
Kentucky,,2021-02-23,274244
Kentucky,,2021-02-24,285516
Kentucky,,2021-02-25,300918
Kentucky,,2021-02-26,316028
Kentucky,,2021-02-27,329060
Kentucky,,2021-02-28,348731
Kentucky,,2021-03-01,358604
Kentucky,,2021-03-02,361821
Kentucky,,2021-03-03,369729
Kentucky,,2021-03-04,382469
Kentucky,,2021-03-05,397436
Kentucky,,2021-03-06,413054
Kentucky,,2021-03-07,430613
Kentucky,,2021-03-08,443361
Kentucky,,2021-03-09,448228
Kentucky,,2021-03-10,456204
Kentucky,,2021-03-11,467334
Kentucky,,2021-03-12,484809
Kentucky,,2021-03-13,517761
Kentucky,,2021-03-14,520049
Kentucky,,2021-03-15,535241
Kentucky,,2021-03-16,543741
Kentucky,,2021-03-17,559194
Kentucky,,2021-03-18,571138
Kentucky,,2021-03-19,589338
Kentucky,,2021-03-20,601427
Kentucky,,2021-03-21,617681
Kentucky,,2021-03-22,630399
Kentucky,,2021-03-23,635620
Kentucky,,2021-03-24,644909
Kentucky,,2021-03-25,661734
Kentucky,,2021-03-26,681481
Kentucky,,2021-03-27,707589
Kentucky,,2021-03-28,731464
Kentucky,,2021-03-29,752613
Kentucky,,2021-03-30,761804
Kentucky,,2021-03-31,775208
Kentucky,,2021-04-01,798150
Kentucky,,2021-04-02,827294
Kentucky,,2021-04-03,861916
Kentucky,,2021-04-04,888314
Kentucky,,2021-04-05,903711
Kentucky,,2021-04-06,906780
Kentucky,,2021-04-07,926086
Kentucky,,2021-04-08,953326
Kentucky,,2021-04-09,989952
Kentucky,,2021-04-10,1027903
Long Term Care,,2021-01-12,2429
Long Term Care,,2021-01-13,16900
Louisiana,,2021-01-12,18314
Louisiana,,2021-01-13,21634
Louisiana,,2021-01-15,30416
Louisiana,,2021-01-19,33967
Louisiana,,2021-01-20,35049
Louisiana,,2021-01-21,38095
Louisiana,,2021-01-22,40385
Louisiana,,2021-01-23,41788
Louisiana,,2021-01-24,42520
Louisiana,,2021-01-25,43151
Louisiana,,2021-01-26,43189
Louisiana,,2021-01-27,46954
Louisiana,,2021-01-28,51583
Louisiana,,2021-01-29,58132
Louisiana,,2021-01-30,65136
Louisiana,,2021-01-31,73436
Louisiana,,2021-02-01,85872
Louisiana,,2021-02-02,96606
Louisiana,,2021-02-03,104070
Louisiana,,2021-02-04,115629
Louisiana,,2021-02-05,131355
Louisiana,,2021-02-06,150219
Louisiana,,2021-02-07,167576
Louisiana,,2021-02-08,176580
Louisiana,,2021-02-09,180112
Louisiana,,2021-02-10,189574
Louisiana,,2021-02-11,189574
Louisiana,,2021-02-12,217681
Louisiana,,2021-02-13,232766
Louisiana,,2021-02-14,248848
Louisiana,,2021-02-16,255269
Louisiana,,2021-02-17,258404
Louisiana,,2021-02-18,259851
Louisiana,,2021-02-19,285057
Louisiana,,2021-02-20,293295
Louisiana,,2021-02-21,301923
Louisiana,,2021-02-22,302205
Louisiana,,2021-02-23,304651
Louisiana,,2021-02-24,312695
Louisiana,,2021-02-25,325913
Louisiana,,2021-02-26,343923
Louisiana,,2021-02-27,361607
Louisiana,,2021-02-28,374818
Louisiana,,2021-03-01,379791
Louisiana,,2021-03-02,381780
Louisiana,,2021-03-03,389540
Louisiana,,2021-03-04,401946
Louisiana,,2021-03-05,418275
Louisiana,,2021-03-06,418865
Louisiana,,2021-03-07,419762
Louisiana,,2021-03-08,461597
Louisiana,,2021-03-09,465217
Louisiana,,2021-03-10,475726
Louisiana,,2021-03-11,487828
Louisiana,,2021-03-12,505211
Louisiana,,2021-03-13,540820
Louisiana,,2021-03-14,540865
Louisiana,,2021-03-15,550112
Louisiana,,2021-03-16,554135
Louisiana,,2021-03-17,563448
Louisiana,,2021-03-18,563914
Louisiana,,2021-03-19,588561
Louisiana,,2021-03-20,605878
Louisiana,,2021-03-21,620467
Louisiana,,2021-03-22,628583
Louisiana,,2021-03-23,631472
Louisiana,,2021-03-24,643026
Louisiana,,2021-03-25,655710
Louisiana,,2021-03-26,673816
Louisiana,,2021-03-27,696039
Louisiana,,2021-03-28,719571
Louisiana,,2021-03-29,735056
Louisiana,,2021-03-30,739320
Louisiana,,2021-03-31,758829
Louisiana,,2021-04-01,780225
Louisiana,,2021-04-02,805242
Louisiana,,2021-04-03,833412
Louisiana,,2021-04-04,846771
Louisiana,,2021-04-05,855263
Louisiana,,2021-04-06,855231
Louisiana,,2021-04-07,870909
Louisiana,,2021-04-08,893502
Louisiana,,2021-04-09,918167
Louisiana,,2021-04-10,943720
Maine,,2021-01-12,4518
Maine,,2021-01-13,5182
Maine,,2021-01-15,8274
Maine,,2021-01-19,10018
Maine,,2021-01-20,10661
Maine,,2021-01-21,12071
Maine,,2021-01-22,14893
Maine,,2021-01-23,17562
Maine,,2021-01-24,19151
Maine,,2021-01-25,19873
Maine,,2021-01-26,20096
Maine,,2021-01-27,21707
Maine,,2021-01-28,24925
Maine,,2021-01-29,28255
Maine,,2021-01-30,31055
Maine,,2021-01-31,33121
Maine,,2021-02-01,34299
Maine,,2021-02-02,34299
Maine,,2021-02-03,34299
Maine,,2021-02-04,36870
Maine,,2021-02-05,38542
Maine,,2021-02-06,40806
Maine,,2021-02-07,44447
Maine,,2021-02-08,44447
Maine,,2021-02-09,47770
Maine,,2021-02-10,49721
Maine,,2021-02-11,49721
Maine,,2021-02-12,49721
Maine,,2021-02-13,49721
Maine,,2021-02-14,49721
Maine,,2021-02-16,64236
Maine,,2021-02-17,65928
Maine,,2021-02-18,65928
Maine,,2021-02-19,75845
Maine,,2021-02-20,75889
Maine,,2021-02-21,76101
Maine,,2021-02-22,92472
Maine,,2021-02-23,93400
Maine,,2021-02-24,96565
Maine,,2021-02-25,96635
Maine,,2021-02-26,96724
Maine,,2021-02-27,108382
Maine,,2021-02-28,108688
Maine,,2021-03-01,108839
Maine,,2021-03-02,108916
Maine,,2021-03-03,108974
Maine,,2021-03-04,109024
Maine,,2021-03-05,128080
Maine,,2021-03-06,134846
Maine,,2021-03-07,135179
Maine,,2021-03-08,148712
Maine,,2021-03-09,152152
Maine,,2021-03-10,156492
Maine,,2021-03-11,157423
Maine,,2021-03-12,172270
Maine,,2021-03-13,172875
Maine,,2021-03-14,185511
Maine,,2021-03-15,190539
Maine,,2021-03-16,192866
Maine,,2021-03-17,193048
Maine,,2021-03-18,193255
Maine,,2021-03-19,204927
Maine,,2021-03-20,205315
Maine,,2021-03-21,205437
Maine,,2021-03-22,220075
Maine,,2021-03-23,221699
Maine,,2021-03-24,221872
Maine,,2021-03-25,231260
Maine,,2021-03-26,238772
Maine,,2021-03-27,247671
Maine,,2021-03-28,254300
Maine,,2021-03-29,259329
Maine,,2021-03-30,260703
Maine,,2021-03-31,264659
Maine,,2021-04-01,271683
Maine,,2021-04-02,283385
Maine,,2021-04-03,294735
Maine,,2021-04-04,308141
Maine,,2021-04-05,318678
Maine,,2021-04-06,319682
Maine,,2021-04-07,326099
Maine,,2021-04-08,336903
Maine,,2021-04-09,351967
Maine,,2021-04-10,368643
Marshall Islands,MHL,2021-01-12,1
Marshall Islands,MHL,2021-01-13,1
Marshall Islands,MHL,2021-01-15,2
Marshall Islands,MHL,2021-01-19,2
Marshall Islands,MHL,2021-01-20,2
Marshall Islands,MHL,2021-01-21,2
Marshall Islands,MHL,2021-01-22,2
Marshall Islands,MHL,2021-01-23,3
Marshall Islands,MHL,2021-01-24,3
Marshall Islands,MHL,2021-01-25,3
Marshall Islands,MHL,2021-01-26,3
Marshall Islands,MHL,2021-01-27,20
Marshall Islands,MHL,2021-01-28,129
Marshall Islands,MHL,2021-01-29,232
Marshall Islands,MHL,2021-01-30,234
Marshall Islands,MHL,2021-01-31,327
Marshall Islands,MHL,2021-02-01,327
Marshall Islands,MHL,2021-02-02,376
Marshall Islands,MHL,2021-02-03,376
Marshall Islands,MHL,2021-02-04,431
Marshall Islands,MHL,2021-02-05,443
Marshall Islands,MHL,2021-02-06,443
Marshall Islands,MHL,2021-02-07,457
Marshall Islands,MHL,2021-02-08,457
Marshall Islands,MHL,2021-02-09,479
Marshall Islands,MHL,2021-02-10,493
Marshall Islands,MHL,2021-02-11,527
Marshall Islands,MHL,2021-02-12,590
Marshall Islands,MHL,2021-02-13,596
Marshall Islands,MHL,2021-02-14,665
Marshall Islands,MHL,2021-02-16,726
Marshall Islands,MHL,2021-02-17,728
Marshall Islands,MHL,2021-02-18,856
Marshall Islands,MHL,2021-02-19,1161
Marshall Islands,MHL,2021-02-20,1218
Marshall Islands,MHL,2021-02-21,1491
Marshall Islands,MHL,2021-02-22,1698
Marshall Islands,MHL,2021-02-23,1848
Marshall Islands,MHL,2021-02-24,2174
Marshall Islands,MHL,2021-02-25,2230
Marshall Islands,MHL,2021-02-26,2270
Marshall Islands,MHL,2021-02-27,2270
Marshall Islands,MHL,2021-02-28,2332
Marshall Islands,MHL,2021-03-01,2332
Marshall Islands,MHL,2021-03-02,2461
Marshall Islands,MHL,2021-03-03,2461
Marshall Islands,MHL,2021-03-04,2669
Marshall Islands,MHL,2021-03-05,2870
Marshall Islands,MHL,2021-03-06,3215
Marshall Islands,MHL,2021-03-07,3261
Marshall Islands,MHL,2021-03-08,3263
Marshall Islands,MHL,2021-03-09,3744
Marshall Islands,MHL,2021-03-10,4041
Marshall Islands,MHL,2021-03-11,4415
Marshall Islands,MHL,2021-03-12,4724
Marshall Islands,MHL,2021-03-13,4753
Marshall Islands,MHL,2021-03-14,4753
Marshall Islands,MHL,2021-03-15,4753
Marshall Islands,MHL,2021-03-16,4787
Marshall Islands,MHL,2021-03-17,5464
Marshall Islands,MHL,2021-03-18,5464
Marshall Islands,MHL,2021-03-19,5464
Marshall Islands,MHL,2021-03-20,6117
Marshall Islands,MHL,2021-03-21,6780
Marshall Islands,MHL,2021-03-22,6780
Marshall Islands,MHL,2021-03-23,6780
Marshall Islands,MHL,2021-03-24,6888
Marshall Islands,MHL,2021-03-25,7072
Marshall Islands,MHL,2021-03-26,7444
Marshall Islands,MHL,2021-03-27,7445
Marshall Islands,MHL,2021-03-28,7551
Marshall Islands,MHL,2021-03-29,7841
Marshall Islands,MHL,2021-03-30,7841
Marshall Islands,MHL,2021-03-31,7952
Marshall Islands,MHL,2021-04-01,8064
Marshall Islands,MHL,2021-04-02,8253
Marshall Islands,MHL,2021-04-03,8467
Marshall Islands,MHL,2021-04-04,8741
Marshall Islands,MHL,2021-04-05,8743
Marshall Islands,MHL,2021-04-06,8874
Marshall Islands,MHL,2021-04-07,9011
Marshall Islands,MHL,2021-04-08,9257
Marshall Islands,MHL,2021-04-09,9258
Marshall Islands,MHL,2021-04-10,9624
Maryland,,2021-01-12,6663
Maryland,,2021-01-13,12706
Maryland,,2021-01-15,15830
Maryland,,2021-01-19,21794
Maryland,,2021-01-20,24355
Maryland,,2021-01-21,28106
Maryland,,2021-01-22,30877
Maryland,,2021-01-23,34090
Maryland,,2021-01-24,37507
Maryland,,2021-01-25,39259
Maryland,,2021-01-26,42228
Maryland,,2021-01-27,48629
Maryland,,2021-01-28,56274
Maryland,,2021-01-29,66582
Maryland,,2021-01-30,76905
Maryland,,2021-01-31,82743
Maryland,,2021-02-01,87039
Maryland,,2021-02-02,88359
Maryland,,2021-02-03,91468
Maryland,,2021-02-04,101425
Maryland,,2021-02-05,115640
Maryland,,2021-02-06,129951
Maryland,,2021-02-07,146335
Maryland,,2021-02-08,150844
Maryland,,2021-02-09,154468
Maryland,,2021-02-10,168844
Maryland,,2021-02-11,181380
Maryland,,2021-02-12,197848
Maryland,,2021-02-13,212923
Maryland,,2021-02-14,231127
Maryland,,2021-02-16,244272
Maryland,,2021-02-17,253696
Maryland,,2021-02-18,265183
Maryland,,2021-02-19,300029
Maryland,,2021-02-20,320657
Maryland,,2021-02-21,342271
Maryland,,2021-02-22,369686
Maryland,,2021-02-23,381870
Maryland,,2021-02-24,398749
Maryland,,2021-02-25,414970
Maryland,,2021-02-26,438535
Maryland,,2021-02-27,463613
Maryland,,2021-02-28,487671
Maryland,,2021-03-01,503576
Maryland,,2021-03-02,513499
Maryland,,2021-03-03,534605
Maryland,,2021-03-04,550801
Maryland,,2021-03-05,568160
Maryland,,2021-03-06,589659
Maryland,,2021-03-07,602926
Maryland,,2021-03-08,628959
Maryland,,2021-03-09,647080
Maryland,,2021-03-10,666478
Maryland,,2021-03-11,688419
Maryland,,2021-03-12,706296
Maryland,,2021-03-13,725097
Maryland,,2021-03-14,740659
Maryland,,2021-03-15,752735
Maryland,,2021-03-16,765676
Maryland,,2021-03-17,782003
Maryland,,2021-03-18,798449
Maryland,,2021-03-19,812403
Maryland,,2021-03-20,814202
Maryland,,2021-03-21,841642
Maryland,,2021-03-22,852814
Maryland,,2021-03-23,864158
Maryland,,2021-03-24,879431
Maryland,,2021-03-25,896207
Maryland,,2021-03-26,919958
Maryland,,2021-03-27,943997
Maryland,,2021-03-28,966962
Maryland,,2021-03-29,980397
Maryland,,2021-03-30,1007396
Maryland,,2021-03-31,1039090
Maryland,,2021-04-01,1075960
Maryland,,2021-04-02,1115176
Maryland,,2021-04-03,1157059
Maryland,,2021-04-04,1186402
Maryland,,2021-04-05,1196806
Maryland,,2021-04-06,1222748
Maryland,,2021-04-07,1258370
Maryland,,2021-04-08,1300334
Maryland,,2021-04-09,1342839
Maryland,,2021-04-10,1398541
Massachusetts,,2021-01-12,19073
Massachusetts,,2021-01-13,24789
Massachusetts,,2021-01-15,34885
Massachusetts,,2021-01-19,41053
Massachusetts,,2021-01-20,42062
Massachusetts,,2021-01-21,46247
Massachusetts,,2021-01-22,51662
Massachusetts,,2021-01-23,57869
Massachusetts,,2021-01-24,63096
Massachusetts,,2021-01-25,64648
Massachusetts,,2021-01-26,65761
Massachusetts,,2021-01-27,73152
Massachusetts,,2021-01-28,83637
Massachusetts,,2021-01-29,96373
Massachusetts,,2021-01-30,106799
Massachusetts,,2021-01-31,116315
Massachusetts,,2021-02-01,122652
Massachusetts,,2021-02-02,126560
Massachusetts,,2021-02-03,126560
Massachusetts,,2021-02-04,134311
Massachusetts,,2021-02-05,143690
Massachusetts,,2021-02-06,153692
Massachusetts,,2021-02-07,169148
Massachusetts,,2021-02-08,174437
Massachusetts,,2021-02-09,181280
Massachusetts,,2021-02-10,194968
Massachusetts,,2021-02-11,207392
Massachusetts,,2021-02-12,218795
Massachusetts,,2021-02-13,235910
Massachusetts,,2021-02-14,259760
Massachusetts,,2021-02-16,280622
Massachusetts,,2021-02-17,288309
Massachusetts,,2021-02-18,299871
Massachusetts,,2021-02-19,326108
Massachusetts,,2021-02-20,343624
Massachusetts,,2021-02-21,367709
Massachusetts,,2021-02-22,382100
Massachusetts,,2021-02-23,392631
Massachusetts,,2021-02-24,407380
Massachusetts,,2021-02-25,424922
Massachusetts,,2021-02-26,445006
Massachusetts,,2021-02-27,471242
Massachusetts,,2021-02-28,496356
Massachusetts,,2021-03-01,523119
Massachusetts,,2021-03-02,538986
Massachusetts,,2021-03-03,557064
Massachusetts,,2021-03-04,578386
Massachusetts,,2021-03-05,605400
Massachusetts,,2021-03-06,636626
Massachusetts,,2021-03-07,663148
Massachusetts,,2021-03-08,695094
Massachusetts,,2021-03-09,706965
Massachusetts,,2021-03-10,749328
Massachusetts,,2021-03-11,776259
Massachusetts,,2021-03-12,811452
Massachusetts,,2021-03-13,874031
Massachusetts,,2021-03-14,874199
Massachusetts,,2021-03-15,904685
Massachusetts,,2021-03-16,911506
Massachusetts,,2021-03-17,942557
Massachusetts,,2021-03-18,969041
Massachusetts,,2021-03-19,994623
Massachusetts,,2021-03-20,1021600
Massachusetts,,2021-03-21,1044985
Massachusetts,,2021-03-22,1069066
Massachusetts,,2021-03-23,1084737
Massachusetts,,2021-03-24,1110288
Massachusetts,,2021-03-25,1137413
Massachusetts,,2021-03-26,1166923
Massachusetts,,2021-03-27,1196939
Massachusetts,,2021-03-28,1227553
Massachusetts,,2021-03-29,1256616
Massachusetts,,2021-03-30,1275456
Massachusetts,,2021-03-31,1307031
Massachusetts,,2021-04-01,1341408
Massachusetts,,2021-04-02,1377011
Massachusetts,,2021-04-03,1416618
Massachusetts,,2021-04-04,1458104
